운동시간(분),나이,키(cm),체중(kg),심박수(BPM),체온(C),소모칼로리,BMI,키_scaled,체중(kg)_scaled,심박수(BPM)_scaled,체온(C)_scaled,BMI_scaled,성별_F,성별_M,체중상태_과체중,체중상태_보통체중,체중상태_비만
28.0,74,182.88,85.0,101.0,41.11,209.0,25.414788483897954,0.5848733442901041,0.6614364345181507,0.5739066902602349,1.390495914522492,0.6805344526101866,0,1,1,0,0
29.0,22,152.4,49.99,110.0,41.11,191.0,21.52351526925276,-1.5440031818811049,-1.6559522500837605,1.5127081053573126,1.390495914522492,-1.7932814232514238,1,0,0,1,0
23.0,37,165.1,61.01,100.0,40.28,129.0,22.38241162872858,-0.656971295976435,-0.9265142808088946,0.46959542191611514,0.33298057648598495,-1.2472515423902413,1,0,0,1,0
10.0,28,205.74,103.01,96.0,40.11,49.0,24.335592033476402,2.181530738918512,1.8535578343947698,0.052350348539636105,0.11638104941826402,-0.005547753640077363,0,1,0,1,0
28.0,54,172.72,69.99,101.0,41.0,166.0,23.461227718303185,-0.12475216443363224,-0.3321083857010638,0.5739066902602349,1.2503432793610276,-0.5614111445789715,1,0,0,1,0
14.0,39,165.1,67.99,94.0,40.28,69.0,24.94312680933054,-0.656971295976435,-0.46449277213933354,-0.1562721881486034,0.33298057648598495,0.3806829453479984,1,0,0,1,0
22.0,28,165.1,57.02,103.0,40.72,129.0,20.918621718900244,-0.656971295976435,-1.1906211317532425,0.7825292269484744,0.8935911171318425,-2.1778330045787158,1,0,0,1,0
13.0,30,177.8,77.02,94.0,40.22,60.0,24.36351811479133,0.2300605899282369,0.1332227326294543,-0.1562721881486034,0.2565336845797284,0.012205814278891815,1,0,0,1,0
18.0,75,167.64,67.0,102.0,40.5,116.0,23.840727203952113,-0.4795649187955014,-0.5300230434262767,0.6782179586043546,0.6132858468089137,-0.32015030251156745,1,0,0,1,0
13.0,74,182.88,83.01,97.0,39.89,89.0,24.81978343586317,0.5848733442901041,0.5297139700120727,0.15666161688375585,-0.16392422090466469,0.30226933143943824,0,1,0,1,0
20.0,37,177.8,73.98,103.0,40.39,115.0,23.401883538460954,0.2300605899282369,-0.06800153475671514,0.7825292269484744,0.4731332116474493,-0.5991382755553256,1,0,0,1,0
24.0,37,182.88,88.0,104.0,40.39,149.0,26.311781018623766,0.5848733442901041,0.8600130141755553,0.8868404952925941,0.4731332116474493,1.2507833789982519,0,1,1,0,0
14.0,44,172.72,74.98,101.0,40.0,79.0,25.13391704984102,-0.12475216443363224,-0.0018093415375802816,0.5739066902602349,-0.023771585743200336,0.5019748464558257,1,0,1,0,0
16.0,21,198.12,90.99,98.0,40.22,73.0,23.181259380270237,1.6493116073757095,1.0579276719007682,0.2609728852278756,0.2565336845797284,-0.7393966216094363,0,1,0,1,0
13.0,76,170.18,73.98,100.0,40.11,80.0,25.544493058244303,-0.30215854161456585,-0.06800153475671514,0.46959542191611514,0.11638104941826402,0.762992100143714,1,0,1,0,0
3.0,48,180.34,86.0,87.0,38.89,12.0,26.443218924922274,0.40746696710917046,0.7276286277372855,-0.8864510665574417,-1.4380390860088927,1.3343429651171381,0,1,1,0,0
14.0,42,154.94,52.98,91.0,40.11,68.0,22.069111593208408,-1.3665968047001713,-1.4580375923585476,-0.4692059931809627,0.11638104941826402,-1.4464271229844903,1,0,0,1,0
3.0,26,185.42,86.0,83.0,38.78,7.0,25.014123963320177,0.7622797214710376,0.7276286277372855,-1.3036961399339206,-1.578191721170357,0.4258182717546718,0,1,1,0,0
23.0,26,185.42,76.02,97.0,40.72,113.0,22.111322135948836,0.7622797214710376,0.06703053941031945,0.15666161688375585,0.8935911171318425,-1.4195924328971932,1,0,0,1,0
30.0,75,180.34,85.0,108.0,40.89,257.0,26.135739635097597,0.40746696710917046,0.6614364345181507,1.304085568669073,1.1101906441995633,1.138867832246959,0,1,1,0,0
13.0,65,165.1,67.0,96.0,40.22,73.0,24.579930816666366,-0.656971295976435,-0.5300230434262767,0.052350348539636105,0.2565336845797284,0.14978679307566975,1,0,0,1,0
22.0,53,187.96,94.98,100.0,40.61,143.0,26.8844584438621,0.9396860986519733,1.322034522845117,0.46959542191611514,0.7534384819703781,1.6148540643899276,0,1,1,0,0
6.0,29,210.82,111.0,84.0,39.22,20.0,24.974647133210656,2.5363434932803797,2.382433458215657,-1.199384871589801,-1.0175811805244996,0.4007214965690904,0,1,1,0,0
17.0,46,185.42,89.99,94.0,40.39,88.0,26.17466297045561,0.7622797214710376,0.9917354786816334,-0.1562721881486034,0.4731332116474493,1.1636127318309168,0,1,1,0,0
10.0,27,177.8,71.99,90.0,39.72,42.0,22.772392483560473,0.2300605899282369,-0.1997239992627941,-0.5735172615250824,-0.38052374797238564,-0.9993273343612799,1,0,0,1,0
28.0,50,205.74,111.0,115.0,40.61,251.0,26.223189163342205,2.181530738918512,2.382433458215657,2.0342644470779114,0.7534384819703781,1.1944624973796785,0,1,1,0,0
16.0,52,167.64,66.0,101.0,40.5,95.0,23.484895454639396,-0.4795649187955014,-0.5962152366454115,0.5739066902602349,0.6132858468089137,-0.5463647526489809,1,0,0,1,0
17.0,38,185.42,82.01,95.0,40.11,81.0,23.853584956184744,0.7622797214710376,0.4635217767929378,-0.051960919804483655,0.11638104941826402,-0.3119761883215732,0,1,0,1,0
2.0,42,160.02,59.01,79.0,38.28,7.0,23.045019635012814,-1.0117840503383022,-1.0588986672471643,-1.7209412133103998,-2.215249153722471,-0.8260089014855195,1,0,0,1,0
20.0,50,193.04,87.0,103.0,40.39,133.0,23.34665334150613,1.2944988530138404,0.7938208209564205,0.7825292269484744,0.4731332116474493,-0.6342500064766058,0,1,0,1,0
13.0,23,149.86,48.99,98.0,40.0,69.0,21.814033860759473,-1.7214095590620384,-1.7221444433028954,0.2609728852278756,-0.023771585743200336,-1.6085887881526073,1,0,0,1,0
1.0,24,187.96,91.99,88.0,38.11,3.0,26.038127313654186,0.9396860986519733,1.1241198651199031,-0.7821397982133219,-2.4318486807901922,1.0768123308348245,0,1,1,0,0
28.0,63,154.94,62.01,101.0,40.89,180.0,25.830607963285264,-1.3665968047001713,-0.8603220875897598,0.5739066902602349,1.1101906441995633,0.9448851606841835,0,1,1,0,0
14.0,22,195.58,96.98,94.0,40.0,58.0,25.353229994704208,1.471905230194776,1.4544189092833866,-0.1562721881486034,-0.023771585743200336,0.6413996092153799,0,1,1,0,0
19.0,47,172.72,69.99,99.0,40.39,106.0,23.461227718303185,-0.12475216443363224,-0.3321083857010638,0.3652841535719954,0.4731332116474493,-0.5614111445789715,1,0,0,1,0
2.0,24,193.04,100.02,81.0,38.0,5.0,26.840600772614287,1.2944988530138404,1.655643176669556,-1.5123186766221604,-2.5720013159516566,1.5869722382043936,0,1,1,0,0
10.0,54,193.04,92.99,81.0,39.89,37.0,24.95408384168569,1.2944988530138404,1.1903120583390379,-1.5123186766221604,-0.16392422090466469,0.38764870670612833,0,1,0,0,1
5.0,49,175.26,76.02,84.0,39.22,18.0,24.749261848870262,0.05265421274730134,0.06703053941031945,-1.199384871589801,-1.0175811805244996,0.25743633928730125,0,1,0,1,0
12.0,41,180.34,81.01,86.0,40.0,42.0,24.908897268697135,0.40746696710917046,0.397329583573803,-0.9907623349015615,-0.023771585743200336,0.35892205209494343,0,1,0,1,0
10.0,46,177.8,67.0,97.0,39.5,54.0,21.193919938860283,0.2300605899282369,-0.5300230434262767,0.15666161688375585,-0.6608290182953144,-2.0028164818194205,1,0,0,1,0
19.0,27,170.18,67.0,109.0,40.28,120.0,23.13437462695821,-0.30215854161456585,-0.5300230434262767,1.408396837013193,0.33298057648598495,-0.7692028677097185,1,0,0,1,0
20.0,25,182.88,82.01,93.0,40.78,88.0,24.5207859242879,0.5848733442901041,0.4635217767929378,-0.2605834564927232,0.970038009038099,0.11218635597675057,1,0,0,1,0
25.0,23,180.34,87.0,104.0,40.89,138.0,26.75069821474695,0.40746696710917046,0.7938208209564205,0.8868404952925941,1.1101906441995633,1.5298180979873175,0,1,1,0,0
10.0,24,185.42,83.01,92.0,39.61,37.0,24.144446862734977,0.7622797214710376,0.5297139700120727,-0.36489472483684293,-0.52067638313385,-0.12706529607188796,0,1,0,1,0
21.0,55,177.8,81.01,105.0,40.72,148.0,25.625663496224952,0.2300605899282369,0.397329583573803,0.9911517636367139,0.8935911171318425,0.8145949321863053,0,1,1,0,0
17.0,34,195.58,103.01,96.0,40.39,88.0,26.929637262883897,1.471905230194776,1.8535578343947698,0.052350348539636105,0.4731332116474493,1.6435757895384375,0,1,1,0,0
4.0,42,177.8,83.01,83.0,39.0,13.0,26.258317822758094,0.2300605899282369,0.5297139700120727,-1.3036961399339206,-1.2978864508474284,1.2167949912877645,0,1,1,0,0
17.0,26,165.1,61.01,94.0,40.5,81.0,22.38241162872858,-0.656971295976435,-0.9265142808088946,-0.1562721881486034,0.6132858468089137,-1.2472515423902413,1,0,0,1,0
15.0,51,182.88,91.99,99.0,40.22,93.0,27.504781089809093,0.5848733442901041,1.1241198651199031,0.3652841535719954,0.2565336845797284,2.009214451094378,0,1,1,0,0
7.0,28,160.02,62.01,89.0,39.0,30.0,24.216601721185302,-1.0117840503383022,-0.8603220875897598,-0.6778285298692022,-1.2978864508474284,-0.08119397722355637,1,0,0,1,0
23.0,57,190.5,94.98,98.0,40.5,147.0,26.17231901130469,1.1170924758329068,1.322034522845117,0.2609728852278756,0.6132858468089137,1.1621225965872402,0,1,1,0,0
27.0,21,187.96,84.01,97.0,40.78,116.0,23.77935727383507,0.9396860986519733,0.5959061632312076,0.15666161688375585,0.970038009038099,-0.3591652724326396,0,1,0,1,0
19.0,30,198.12,103.01,100.0,40.11,106.0,26.243560047935347,1.6493116073757095,1.8535578343947698,0.46959542191611514,0.11638104941826402,1.2074129675554028,0,1,1,0,0
6.0,40,167.64,66.0,87.0,39.11,20.0,23.484895454639396,-0.4795649187955014,-0.5962152366454115,-0.8864510665574417,-1.157733815685964,-0.5463647526489809,0,1,0,1,0
13.0,70,160.02,63.0,85.0,39.89,60.0,24.60322380962222,-1.0117840503383022,-0.7947918163028161,-1.0950736032456811,-0.16392422090466469,0.16459494778289016,1,0,0,1,0
25.0,37,170.18,68.99,118.0,40.72,186.0,23.821500082296218,-0.30215854161456585,-0.3983005789201987,2.3471982521102706,0.8935911171318425,-0.3323736433503609,1,0,0,1,0
6.0,36,203.2,109.0,87.0,39.11,24.0,26.398490296980594,2.004124361737577,2.2500490717773873,-0.8864510665574417,-1.157733815685964,1.3059074418824315,0,1,1,0,0
14.0,34,195.58,98.02,88.0,40.39,54.0,25.625114498668864,1.471905230194776,1.5232587902312864,-0.7821397982133219,0.4731332116474493,0.8142459156060899,0,1,1,0,0
28.0,61,198.12,104.01,108.0,41.11,232.0,26.498327158390016,1.6493116073757095,1.9197500276139048,1.304085568669073,1.390495914522492,1.369377159665623,0,1,1,0,0
13.0,22,195.58,89.0,96.0,40.0,56.0,23.267039281590787,1.471905230194776,0.9262052073946901,0.052350348539636105,-0.023771585743200336,-0.684863395590259,0,1,0,1,0
18.0,66,170.18,71.99,105.0,40.5,133.0,24.857367602906287,-0.30215854161456585,-0.1997239992627941,0.9911517636367139,0.6132858468089137,0.3261628757843519,0,1,0,1,0
30.0,27,187.96,93.99,115.0,40.72,225.0,26.604235093057472,0.9396860986519733,1.2565042515581728,2.0342644470779114,0.8935911171318425,1.4367064669920828,0,1,1,0,0
16.0,50,172.72,65.0,98.0,40.39,89.0,21.788538386765353,-0.12475216443363224,-0.6624074298645465,0.2609728852278756,0.4731332116474493,-1.6247971356137663,1,0,0,1,0
11.0,66,187.96,82.01,92.0,40.0,55.0,23.213249494431786,0.9396860986519733,0.4635217767929378,-0.36489472483684293,-0.023771585743200336,-0.7190594085898979,1,0,0,1,0
9.0,56,175.26,68.99,91.0,39.72,44.0,22.460557418489337,0.05265421274730134,-0.3983005789201987,-0.4692059931809627,-0.38052374797238564,-1.1975715829840672,1,0,0,1,0
1.0,48,175.26,73.98,81.0,37.78,4.0,24.085114332799556,0.05265421274730134,-0.06800153475671514,-1.5123186766221604,-2.8523065862745853,-0.1647850208028235,1,0,0,1,0
25.0,22,167.64,66.0,107.0,40.78,136.0,23.484895454639396,-0.4795649187955014,-0.5962152366454115,1.1997743003249535,0.970038009038099,-0.5463647526489809,0,1,0,1,0
14.0,59,180.34,86.0,94.0,39.89,80.0,26.443218924922274,0.40746696710917046,0.7276286277372855,-0.1562721881486034,-0.16392422090466469,1.3343429651171381,0,1,1,0,0
22.0,26,160.02,58.02,95.0,40.39,109.0,22.658397546575895,-1.0117840503383022,-1.1244289385341075,-0.051960919804483655,0.4731332116474493,-1.071797826491966,1,0,0,1,0
10.0,43,154.94,55.02,89.0,39.78,46.0,22.918884859538064,-1.3665968047001713,-1.3230055181915121,-0.6778285298692022,-0.30407685606612905,-0.9061971054115003,1,0,0,1,0
4.0,43,177.8,86.0,86.0,39.0,15.0,27.204136040925142,0.2300605899282369,0.7276286277372855,-0.9907623349015615,-1.2978864508474284,1.818084079644446,0,1,1,0,0
20.0,45,157.48000000000002,61.01,97.0,40.72,99.0,24.6008556533242,-1.1891904275192358,-0.9265142808088946,0.15666161688375585,0.8935911171318425,0.16308942958269787,0,1,0,1,0
14.0,59,167.64,64.0,94.0,40.22,75.0,22.77323195601396,-0.4795649187955014,-0.7285996230836813,-0.1562721881486034,0.2565336845797284,-0.9987936529238098,1,0,0,1,0
9.0,32,172.72,69.99,89.0,39.72,38.0,23.461227718303185,-0.12475216443363224,-0.3321083857010638,-0.6778285298692022,-0.38052374797238564,-0.5614111445789715,1,0,0,1,0
21.0,66,154.94,51.98,97.0,40.78,125.0,21.65255607049779,-1.3665968047001713,-1.5242297855776825,0.15666161688375585,0.970038009038099,-1.7112457590496821,1,0,0,1,0
10.0,44,167.64,68.99,85.0,39.72,33.0,24.54883238508442,-0.4795649187955014,-0.3983005789201987,-1.0950736032456811,-0.38052374797238564,0.1300164532618854,0,1,0,1,0
11.0,27,175.26,72.98,94.0,40.0,51.0,23.759551824921758,0.05265421274730134,-0.13419372797585,-0.1562721881486034,-0.023771585743200336,-0.3717562757489638,1,0,0,1,0
26.0,29,170.18,67.99,108.0,40.28,162.0,23.47621090875953,-0.30215854161456585,-0.46449277213933354,1.304085568669073,0.33298057648598495,-0.5518858163952644,1,0,0,1,0
25.0,37,154.94,57.02,100.0,40.72,142.0,23.751995904959298,-1.3665968047001713,-1.1906211317532425,0.46959542191611514,0.8935911171318425,-0.37655983328111653,1,0,0,1,0
5.0,33,165.1,71.99,82.0,39.11,12.0,26.410585365549426,-0.656971295976435,-0.1997239992627941,-1.4080074082780405,-1.157733815685964,1.3135966919028625,0,1,1,0,0
14.0,68,190.5,99.02,92.0,40.28,86.0,27.285565682242474,1.1170924758329068,1.5894509834504211,-0.36489472483684293,0.33298057648598495,1.8698516961403489,0,1,1,0,0
7.0,42,177.8,71.99,96.0,39.39,36.0,22.772392483560473,0.2300605899282369,-0.1997239992627941,0.052350348539636105,-0.8009816534567787,-0.9993273343612799,1,0,0,1,0
2.0,31,170.18,64.0,77.0,38.11,6.0,22.09850710634814,-0.30215854161456585,-0.7285996230836813,-1.9295637499986393,-2.4318486807901922,-1.4277393868444312,1,0,0,1,0
27.0,63,162.56,58.02,106.0,40.89,183.0,21.955854458583918,-0.8343776731573685,-1.1244289385341075,1.0954630319808336,1.1101906441995633,-1.5184285688439545,1,0,0,1,0
30.0,68,165.1,67.0,110.0,41.22,215.0,24.579930816666366,-0.656971295976435,-0.5300230434262767,1.5127081053573126,1.5306485496839564,0.14978679307566975,1,0,0,0,1
16.0,78,170.18,73.98,95.0,40.39,90.0,25.544493058244303,-0.30215854161456585,-0.06800153475671514,-0.051960919804483655,0.4731332116474493,0.762992100143714,1,0,1,0,0
7.0,22,167.64,66.0,79.0,39.5,21.0,23.484895454639396,-0.4795649187955014,-0.5962152366454115,-1.7209412133103998,-0.6608290182953144,-0.5463647526489809,1,0,0,1,0
3.0,25,205.74,111.0,91.0,38.78,12.0,26.223189163342205,2.181530738918512,2.382433458215657,-0.4692059931809627,-1.578191721170357,1.1944624973796785,0,1,1,0,0
26.0,41,177.8,83.01,107.0,40.5,175.0,26.258317822758094,0.2300605899282369,0.5297139700120727,1.1997743003249535,0.6132858468089137,1.2167949912877645,0,1,1,0,0
2.0,42,203.2,108.0,77.0,38.22,6.0,26.156302312604623,2.004124361737577,2.1838568785582524,-1.9295637499986393,-2.291696045628728,1.1519402317576528,0,1,1,0,0
13.0,28,170.18,71.99,92.0,40.11,58.0,24.857367602906287,-0.30215854161456585,-0.1997239992627941,-0.36489472483684293,0.11638104941826402,0.3261628757843519,1,0,0,1,0
14.0,22,182.88,82.01,87.0,39.89,39.0,24.5207859242879,0.5848733442901041,0.4635217767929378,-0.8864510665574417,-0.16392422090466469,0.11218635597675057,0,1,0,1,0
17.0,61,157.48000000000002,56.02,95.0,40.5,95.0,22.588754854929057,-1.1891904275192358,-1.2568133249723772,-0.051960919804483655,0.6132858468089137,-1.1160720747213828,1,0,0,1,0
16.0,46,175.26,83.01,98.0,39.89,90.0,27.02494377893608,0.05265421274730134,0.5297139700120727,0.2609728852278756,-0.16392422090466469,1.704165411360828,0,1,1,0,0
10.0,66,190.5,89.0,94.0,39.78,61.0,24.524493493431432,1.1170924758329068,0.9262052073946901,-0.1562721881486034,-0.30407685606612905,0.11454338487248746,0,1,0,1,0
10.0,31,182.88,85.0,83.0,39.5,27.0,25.414788483897954,0.5848733442901041,0.6614364345181507,-1.3036961399339206,-0.6608290182953144,0.6805344526101866,0,1,1,0,0
25.0,26,177.8,76.02,103.0,40.5,131.0,24.047190951524758,0.2300605899282369,0.06703053941031945,0.7825292269484744,0.6132858468089137,-0.18889421527183778,0,1,0,1,0
18.0,33,152.4,51.98,93.0,40.11,89.0,22.380322538422853,-1.5440031818811049,-1.5242297855776825,-0.2605834564927232,0.11638104941826402,-1.2485796487655443,1,0,0,1,0
14.0,72,162.56,66.0,97.0,40.11,82.0,24.975635888771777,-0.8343776731573685,-0.5962152366454115,0.15666161688375585,0.11638104941826402,0.40135008239936343,1,0,1,0,0
27.0,53,180.34,77.02,103.0,40.72,178.0,23.682054902296667,0.40746696710917046,0.1332227326294543,0.7825292269484744,0.8935911171318425,-0.4210237280570766,0,1,0,1,0
19.0,34,180.34,79.02,100.0,40.28,100.0,24.297013481946024,0.40746696710917046,0.265607119067724,0.46959542191611514,0.33298057648598495,-0.030073462316715798,0,1,0,1,0
16.0,38,175.26,73.98,99.0,40.5,86.0,24.085114332799556,0.05265421274730134,-0.06800153475671514,0.3652841535719954,0.6132858468089137,-0.1647850208028235,1,0,0,1,0
11.0,43,198.12,99.02,96.0,40.0,61.0,25.22703927722122,1.6493116073757095,1.5894509834504211,0.052350348539636105,-0.023771585743200336,0.5611758410356258,0,1,1,0,0
20.0,28,162.56,70.99,95.0,40.61,81.0,26.86394532945316,-0.8343776731573685,-0.265916192481929,-0.051960919804483655,0.7534384819703781,1.6018131738409884,0,1,1,0,0
26.0,47,190.5,88.0,109.0,40.61,193.0,24.248937386763664,1.1170924758329068,0.8600130141755553,1.408396837013193,0.7534384819703781,-0.060637085313925365,0,1,0,1,0
10.0,32,187.96,92.99,95.0,39.72,47.0,26.321181203355827,0.9396860986519733,1.1903120583390379,-0.051960919804483655,-0.38052374797238564,1.2567593989134527,0,1,1,0,0
16.0,34,147.32,52.98,94.0,40.39,81.0,24.41116653933665,-1.898815936242974,-1.4580375923585476,-0.1562721881486034,0.4731332116474493,0.04249755238054541,1,0,0,1,0
13.0,35,177.8,71.99,91.0,40.11,58.0,22.772392483560473,0.2300605899282369,-0.1997239992627941,-0.4692059931809627,0.11638104941826402,-0.9993273343612799,1,0,0,1,0
25.0,76,210.82,115.98,110.0,40.78,240.0,26.095131301889836,2.5363434932803797,2.712070580446949,1.5127081053573126,0.970038009038099,1.113051721724687,0,1,1,0,0
13.0,68,193.04,100.02,99.0,40.22,94.0,26.840600772614287,1.2944988530138404,1.655643176669556,0.3652841535719954,0.2565336845797284,1.5869722382043936,0,1,1,0,0
18.0,28,185.42,90.99,100.0,40.28,94.0,26.465524877005848,0.7622797214710376,1.0579276719007682,0.46959542191611514,0.33298057648598495,1.3485236240806042,0,1,1,0,0
17.0,70,182.88,83.01,96.0,40.22,110.0,24.81978343586317,0.5848733442901041,0.5297139700120727,0.052350348539636105,0.2565336845797284,0.30226933143943824,0,1,1,0,0
25.0,45,187.96,90.99,109.0,41.0,185.0,25.755073423952542,0.9396860986519733,1.0579276719007682,1.408396837013193,1.2503432793610276,0.8968652627561944,0,1,1,0,0
7.0,66,185.42,89.0,88.0,39.61,31.0,25.88670968297088,0.7622797214710376,0.9262052073946901,-0.7821397982133219,-0.52067638313385,0.9805509485037297,1,0,1,0,0
4.0,25,152.4,52.98,80.0,39.22,14.0,22.81087895509124,-1.5440031818811049,-1.4580375923585476,-1.61662994496628,-1.0175811805244996,-0.9748601640992738,1,0,0,1,0
7.0,67,147.32,48.99,86.0,39.5,34.0,22.57272647720088,-1.898815936242974,-1.7221444433028954,-0.9907623349015615,-0.6608290182953144,-1.1262618643097975,1,0,0,1,0
24.0,22,198.12,96.98,104.0,40.61,136.0,24.7073143718937,1.6493116073757095,1.4544189092833866,0.8868404952925941,0.7534384819703781,0.23076888913077864,0,1,0,1,0
5.0,24,170.18,70.99,87.0,39.22,19.0,24.5120784293696,-0.30215854161456585,-0.265916192481929,-0.8864510665574417,-1.0175811805244996,0.10665070273944839,1,0,0,1,0
14.0,20,208.28,105.01,86.0,40.22,42.0,24.206696242065888,2.3589371160994457,1.9859422208330395,-0.9907623349015615,0.2565336845797284,-0.08749123011533431,0,1,0,1,0
14.0,26,180.34,72.98,99.0,40.0,72.0,22.439838571404973,0.40746696710917046,-0.13419372797585,0.3652841535719954,-0.023771585743200336,-1.2107432648526,1,0,0,1,0
29.0,63,203.2,111.99,110.0,40.39,257.0,27.12263237026474,2.004124361737577,2.4479637295026,1.5127081053573126,0.4731332116474493,1.7662694001555153,0,1,1,0,0
6.0,33,182.88,84.01,85.0,39.5,18.0,25.11878094743844,0.5848733442901041,0.5959061632312076,-1.0950736032456811,-0.6608290182953144,0.4923523069021282,0,1,1,0,0
20.0,29,182.88,74.98,98.0,40.5,102.0,22.418833417913753,0.5848733442901041,-0.0018093415375802816,0.2609728852278756,0.6132858468089137,-1.2240969615259467,1,0,0,1,0
27.0,48,177.8,86.0,114.0,41.0,221.0,27.204136040925142,0.2300605899282369,0.7276286277372855,1.9299531787337918,1.2503432793610276,1.818084079644446,0,1,1,0,0
5.0,56,162.56,59.01,89.0,38.72,24.0,22.330488996915495,-0.8343776731573685,-1.0588986672471643,-0.6778285298692022,-1.6546386130766138,-1.2802605406821892,1,0,0,1,0
11.0,29,162.56,65.0,94.0,39.78,53.0,24.597217163184325,-0.8343776731573685,-0.6624074298645465,-0.1562721881486034,-0.30407685606612905,0.1607763165793985,1,0,0,1,0
7.0,76,154.94,55.02,86.0,39.61,34.0,22.918884859538064,-1.3665968047001713,-1.3230055181915121,-0.9907623349015615,-0.52067638313385,-0.9061971054115003,1,0,0,1,0
16.0,52,170.18,76.02,100.0,40.5,97.0,26.248882972259146,-0.30215854161456585,0.06703053941031945,0.46959542191611514,0.6132858468089137,1.2107969331553166,0,1,1,0,0
28.0,29,154.94,53.98,102.0,40.78,162.0,22.48566711591902,-1.3665968047001713,-1.3918453991394129,0.6782179586043546,0.970038009038099,-1.1816084869193006,1,0,0,1,0
13.0,27,160.02,63.0,93.0,40.11,61.0,24.60322380962222,-1.0117840503383022,-0.7947918163028161,-0.2605834564927232,0.11638104941826402,0.16459494778289016,1,0,0,0,1
21.0,38,200.66,106.01,106.0,40.89,146.0,26.32844554264657,1.826717984556643,2.0521344140521744,1.0954630319808336,1.1101906441995633,1.261377588609681,0,1,1,0,0
2.0,39,165.1,62.01,73.0,37.78,6.0,22.7492762677833,-0.656971295976435,-0.8603220875897598,-2.346808823375118,-2.8523065862745853,-1.0140231057515252,1,0,0,1,0
30.0,51,152.4,58.02,117.0,41.28,232.0,24.980883295099922,-1.5440031818811049,-1.1244289385341075,2.242886983766151,1.607095441590213,0.40468603861873303,1,0,1,0,0
28.0,75,157.48000000000002,68.99,114.0,40.78,256.0,27.81860402430481,-1.1891904275192358,-0.3983005789201987,1.9299531787337918,0.970038009038099,2.208722456505859,0,1,1,0,0
24.0,47,182.88,85.0,98.0,40.72,137.0,25.414788483897954,0.5848733442901041,0.6614364345181507,0.2609728852278756,0.8935911171318425,0.6805344526101866,0,1,1,0,0
2.0,22,190.5,93.99,82.0,37.89,5.0,25.899518465703597,1.1170924758329068,1.2565042515581728,-1.4080074082780405,-2.712153951113121,0.9886939311026894,0,1,1,0,0
26.0,62,154.94,57.02,105.0,40.78,173.0,23.751995904959298,-1.3665968047001713,-1.1906211317532425,0.9911517636367139,0.970038009038099,-0.37655983328111653,1,0,0,1,0
5.0,24,205.74,110.0,78.0,39.0,11.0,25.98694421592471,2.181530738918512,2.3162412649965223,-1.8252524816545195,-1.2978864508474284,1.0442734797301474,0,1,1,0,0
2.0,26,165.1,63.0,73.0,38.89,5.0,23.11247226044748,-0.656971295976435,-0.7947918163028161,-2.346808823375118,-1.4380390860088927,-0.7831269534791943,1,0,0,1,0
4.0,43,170.18,66.0,76.0,39.11,12.0,22.789085453421517,-0.30215854161456585,-0.5962152366454115,-2.033875018342759,-1.157733815685964,-0.9887150407546242,1,0,0,1,0
10.0,23,142.24,48.99,90.0,40.11,45.0,24.213855825670834,-2.2536286906048413,-1.7221444433028954,-0.5735172615250824,0.11638104941826402,-0.08293963720229663,1,0,0,1,0
8.0,32,152.4,53.98,92.0,39.78,38.0,23.24143537175963,-1.5440031818811049,-1.3918453991394129,-0.36489472483684293,-0.30407685606612905,-0.7011406794330034,1,0,0,1,0
15.0,53,177.8,76.02,94.0,40.11,76.0,24.047190951524758,0.2300605899282369,0.06703053941031945,-0.1562721881486034,0.11638104941826402,-0.18889421527183778,1,0,0,1,0
26.0,24,187.96,84.01,113.0,40.89,178.0,23.77935727383507,0.9396860986519733,0.5959061632312076,1.825641910389672,1.1101906441995633,-0.3591652724326396,0,1,0,1,0
23.0,41,182.88,90.99,113.0,40.39,180.0,27.205783578233824,0.5848733442901041,1.0579276719007682,1.825641910389672,0.4731332116474493,1.8191314756316903,0,1,1,0,0
6.0,72,177.8,79.02,81.0,39.11,25.0,24.99617244132447,0.2300605899282369,0.265607119067724,-1.5123186766221604,-1.157733815685964,0.414405873380351,0,1,1,0,0
6.0,63,160.02,61.01,90.0,39.39,30.0,23.826074359127805,-1.0117840503383022,-0.9265142808088946,-0.5735172615250824,-0.8009816534567787,-0.32946561864421153,1,0,0,1,0
30.0,45,160.02,59.01,113.0,41.11,216.0,23.045019635012814,-1.0117840503383022,-1.0588986672471643,1.825641910389672,1.390495914522492,-0.8260089014855195,1,0,0,1,0
28.0,32,167.64,62.01,106.0,40.78,173.0,22.06512677488165,-0.4795649187955014,-0.8603220875897598,1.0954630319808336,0.970038009038099,-1.4489604086972627,1,0,0,1,0
3.0,49,167.64,67.0,79.0,38.61,11.0,23.840727203952113,-0.4795649187955014,-0.5300230434262767,-1.7209412133103998,-1.7947912482380781,-0.32015030251156745,1,0,0,1,0
11.0,28,144.78,52.98,90.0,39.78,50.0,25.275212138605255,-2.0762223134239077,-1.4580375923585476,-0.5735172615250824,-0.30407685606612905,0.5918009816268842,1,0,1,0,0
27.0,79,154.94,50.98,98.0,41.28,170.0,21.236000547787174,-1.3665968047001713,-1.5904219787968175,0.2609728852278756,1.607095441590213,-1.9760643951148742,1,0,0,1,0
